0,0,16.0
0,0,16.0
1,8,16.0
-1,4,16.0
3,-1,16.0
-1,3,16.0
1,-1,16.0
0,-1,16.0
-1,1,16.0
3,-1,16.0
-2,5,16.0
3,-1,16.0
1,-1,16.0
-2,2,16.0
2,-1,16.0
1,1,16.0
0,7,16.0
1,3,16.0
1,1,16.0
-1,1,16.0
1,0,16.0
0,-1,16.0
3,5,16.0
-1,3,16.0
3,-1,16.0
0,1,16.0
0,1,16.0
1,0,16.0
1,1,16.0
-1,4,16.0
2,2,16.0
-1,1,16.0
-1,1,16.0
1,-1,16.0
0,1,16.0
1,0,16.0
-1,4,16.0
-1,4,16.0
2,-1,16.0
-1,2,16.0
1,-1,16.0
1,-1,16.0
-3,2,16.0
-1,0,16.0
1,-1,16.0
-1,1,16.0
0,0,16.0
0,0,16.0
0,-1,16.0
-3,1,16.0
-1,-1,16.0
0,-1,16.0
-1,1,16.0
1,0,16.0
0,0,16.0
1,-1,16.0
-1,0,16.0
-1,1,16.0
1,-2,16.0
-1,1,16.0
0,0,16.0
1,-1,16.0
-1,2,16.0
-1,2,16.0
1,-2,16.0
0,1,16.0
-1,1,16.0
1,-1,16.0
0,1,16.0
-1,3,16.0
0,2,16.0
0,0,16.0
-1,1,16.0
1,-1,16.0
0,1,16.0
2,-1,16.0
0,2,16.0
-1,2,16.0
2,-1,16.0
-1,2,16.0
1,-1,16.0
1,-1,16.0
3,3,16.0
0,1,16.0
3,-1,16.0
-1,1,16.0
1,1,16.0
0,-1,16.0
1,0,16.0
-1,1,16.0
1,0,16.0
0,0,16.0
-1,1,16.0
1,-1,16.0
2,-1,16.0
1,1,16.0
0,1,16.0
2,-1,16.0
-1,1,16.0
1,0,16.0
1,-1,16.0
-1,1,16.0
1,0,16.0
-1,2,16.0
2,-2,16.0
0,0,16.0
-1,1,16.0
1,-1,16.0
1,0,16.0
-1,4,16.0
1,1,16.0
0,1,16.0
-1,1,16.0
1,-1,16.0
0,-1,16.0
2,4,16.0
-1,3,16.0
1,-1,16.0
-1,1,16.0
1,0,16.0
1,-1,16.0
-1,1,16.0
2,2,16.0
-1,3,16.0
2,-1,16.0
1,0,16.0
-1,1,16.0
1,-1,16.0
1,0,16.0
1,2,16.0
1,1,16.0
1,0,16.0
0,0,16.0
0,0,16.0
1,-1,16.0
0,1,16.0
-1,1,16.0
1,-1,16.0
0,0,16.0
-1,1,16.0
1,-1,16.0
-1,1,16.0
1,2,16.0
-2,3,16.0
1,-1,16.0
1,0,16.0
-1,1,16.0
1,-1,16.0
-1,1,16.0
-2,3,16.0
-1,1,16.0
1,0,16.0
-1,1,16.0
1,-1,16.0
-1,-1,16.0
-1,1,16.0
-1,1,16.0
1,-1,16.0
-1,1,16.0
0,-1,16.0
0,0,16.0
0,1,16.0
0,-1,16.0
-2,4,16.0
1,-1,16.0
0,0,16.0
-1,1,16.0
1,-1,16.0
0,-1,16.0
-3,2,16.0
0,-1,16.0
0,0,16.0
-1,1,16.0
1,-1,16.0
1,-1,16.0
-3,-1,16.0
-1,0,16.0
0,-1,16.0
-1,1,16.0
0,-1,16.0
0,0,16.0
0,1,16.0
-1,1,16.0
-1,3,16.0
1,-1,16.0
0,0,16.0
0,1,16.0
0,0,16.0
-1,0,16.0
-1,3,16.0
-1,1,16.0
0,0,16.0
-1,1,16.0
1,-1,16.0
0,0,16.0
-1,4,16.0
-1,3,16.0
1,-1,16.0
0,0,16.0
-1,1,16.0
1,-1,16.0
-1,-1,16.0
-3,1,16.0
3,1,16.0
0,-2,16.0
-2,1,16.0
-1,-1,16.0
-1,0,16.0
1,-2,16.0
-1,1,16.0
-1,1,16.0
1,-2,16.0
-1,1,16.0
1,-1,16.0
1,-1,16.0
-1,3,16.0
-1,1,16.0
1,-1,16.0
0,1,16.0
0,0,16.0
0,0,16.0
0,0,16.0
-1,4,16.0
0,1,16.0
0,1,16.0
-1,1,16.0
1,-1,16.0
-1,0,16.0
1,-1,16.0
0,1,16.0
0,2,16.0
1,-1,16.0
-1,1,16.0
0,0,16.0
1,-1,16.0
2,3,16.0
1,1,16.0
1,-1,16.0
0,1,16.0
0,0,16.0
1,0,16.0
1,-1,16.0
1,2,16.0
1,-1,16.0
0,0,16.0
-1,1,16.0
1,-1,16.0
0,1,16.0
2,-2,16.0
1,1,16.0
0,1,16.0
2,-3,16.0
-1,1,16.0
0,-1,16.0
1,-1,16.0
1,1,16.0
0,0,16.0
1,-1,16.0
-1,1,16.0
0,0,16.0
1,0,16.0
1,0,16.0
-1,4,16.0
1,2,16.0
0,0,16.0
-1,1,16.0
0,0,16.0
1,-1,16.0
0,1,16.0
1,2,16.0
0,3,16.0
1,-1,16.0
0,0,16.0
-1,1,16.0
0,0,16.0
2,-1,16.0
1,4,16.0
0,1,16.0
1,0,16.0
-1,1,16.0
1,-1,16.0
0,0,16.0
0,1,16.0
3,1,16.0
0,2,16.0
1,-1,16.0
1,-1,16.0
-1,1,16.0
0,-1,16.0
1,0,16.0
0,1,16.0
1,-1,16.0
0,0,16.0
0,1,16.0
0,0,16.0
1,0,16.0
-1,4,16.0
-1,2,16.0
1,-1,16.0
0,1,16.0
0,-1,16.0
1,0,16.0
-1,1,16.0
0,-1,16.0
-3,5,16.0
1,-1,16.0
-1,1,16.0
0,0,16.0
1,-1,16.0
-1,3,16.0
-1,1,16.0
1,-3,16.0
-1,1,16.0
-1,1,16.0
1,-1,16.0
-2,1,16.0
-1,1,16.0
0,-1,16.0
0,0,16.0
0,1,16.0
