0.2,8.2,47.6
0.1,7.1,47.6
0.1,6.3,47.6
0.5,7.1,47.6
-0.0,4.7,47.6
0.0,0.0,240
-0.1,6.0,47.6
0.6,5.5,47.6
0.9,4.7,47.6
0.7,3.6,47.6
0.6,3.3,47.6
0.0,0.0,240
1.6,2.3,47.6
1.1,2.3,47.6
0.9,2.3,47.6
0.9,2.6,47.6
0.2,2.5,47.6
0.0,0.0,240
-0.5,3.0,47.6
-1.7,1.2,47.6
-1.1,2.1,47.6
-0.7,2.7,47.6
-1.1,2.2,47.6
0.0,0.0,240
-2.1,1.8,47.6
-2.2,1.4,47.6
-1.6,2.0,47.6
-0.7,1.6,47.6
-1.5,1.8,47.6
0.0,0.0,240
-2.2,1.4,47.6
-1.9,1.9,47.6
-1.4,1.7,47.6
-2.2,1.6,47.6
-0.9,2.0,47.6
0.0,0.0,240
0.2,2.7,47.6
0.9,2.2,47.6
1.4,2.0,47.6
0.2,2.5,47.6
