0,0,16.2
-1,3,16.2
-1,1,16.2
-1,2,16.2
-2,2,16.2
-2,2,16.2
-1,1,16.2
1,3,16.2
-1,2,16.2
0,1,16.2
1,0,16.2
-1,6,16.2
-1,3,16.2
1,-1,16.2
3,6,16.2
0,2,16.2
4,1,16.2
0,3,16.2
-1,3,16.2
5,1,16.2
0,3,16.2
0,1,16.2
1,-2,16.2
3,8,16.2
1,-1,16.2
1,-1,16.2
2,6,16.2
2,-1,16.2
0,1,16.2
0,2,16.2
0,1,16.2
1,2,16.2
0,1,16.2
-1,3,16.2
1,-2,16.2
-1,5,16.2
1,-1,16.2
0,-1,16.2
0,4,16.2
1,-1,16.2
1,1,16.2
-1,2,16.2
0,1,16.2
2,0,16.2
0,2,16.2
0,1,16.2
1,-1,16.2
-1,4,16.2
0,-1,16.2
1,-2,16.2
0,3,16.2
1,0,16.2
0,1,16.2
0,2,16.2
0,0,16.2
0,-1,16.2
-1,3,16.2
0,-1,16.2
1,-1,16.2
-1,2,16.2
0,0,16.2
1,0,16.2
0,1,16.2
0,0,16.2
1,1,16.2
-1,2,16.2
0,-1,16.2
1,-2,16.2
0,4,16.2
1,-1,16.2
0,-1,16.2
0,3,16.2
0,-1,16.2
0,0,16.2
-1,1,16.2
0,0,16.2
-1,-1,16.2
-1,1,16.2
0,-1,16.2
0,-1,16.2
-2,4,16.2
1,-3,16.2
0,1,16.2
-1,2,16.2
0,-1,16.2
-1,2,16.2
-1,2,16.2
1,-2,16.2
0,2,16.2
0,0,16.2
1,-1,16.2
1,0,16.2
0,2,16.2
0,-1,16.2
1,0,16.2
-1,4,16.2
1,-2,16.2
1,1,16.2
0,2,16.2
1,-1,16.2
0,2,16.2
0,1,16.2
0,0,16.2
1,0,16.2
-1,1,16.2
0,1,16.2
-1,0,16.2
-1,2,16.2
-1,1,16.2
0,0,16.2
-1,2,16.2
1,-2,16.2
1,-1,16.2
0,4,16.2
1,-2,16.2
1,0,16.2
0,2,16.2
0,1,16.2
1,-1,16.2
0,2,16.2
0,1,16.2
0,0,16.2
0,2,16.2
0,-1,16.2
1,-1,16.2
-1,2,16.2
0,-1,16.2
0,1,16.2
0,1,16.2
0,1,16.2
1,1,16.2
0,2,16.2
0,-1,16.2
0,-1,16.2
1,4,16.2
0,-1,16.2
1,-2,16.2
0,3,16.2
0,-1,16.2
0,-1,16.2
-2,3,16.2
0,0,16.2
-1,-1,16.2
-1,1,16.2
-1,-1,16.2
0,0,16.2
-1,2,16.2
0,-1,16.2
0,0,16.2
0,2,16.2
0,-1,16.2
-1,1,16.2
-1,2,16.2
0,-1,16.2
0,0,16.2
0,2,16.2
1,-2,16.2
1,-1,16.2
0,2,16.2
1,-1,16.2
0,1,16.2
0,2,16.2
0,-1,16.2
1,1,16.2
0,1,16.2
1,-1,16.2
0,-1,16.2
0,4,16.2
0,-1,16.2
0,1,16.2
-1,2,16.2
1,-2,16.2
-1,1,16.2
-1,2,16.2
0,-1,16.2
0,2,16.2
0,1,16.2
0,-2,16.2
0,1,16.2
-1,3,16.2
1,-2,16.2
1,2,16.2
0,2,16.2
1,-2,16.2
0,2,16.2
0,1,16.2
0,-2,16.2
0,2,16.2
0,1,16.2
0,-1,16.2
0,0,16.2
0,2,16.2
0,0,16.2
1,1,16.2
-1,2,16.2
0,-1,16.2
1,-1,16.2
0,2,16.2
1,-1,16.2
1,-1,16.2
0,4,16.2
1,-3,16.2
0,1,16.2
0,2,16.2
0,-1,16.2
-2,1,16.2
0,2,16.2
0,0,16.2
-1,-2,16.2
-1,2,16.2
0,-1,16.2
0,0,16.2
-2,2,16.2
0,-1,16.2
0,1,16.2
0,1,16.2
0,-1,16.2
-1,0,16.2
-1,1,16.2
0,1,16.2
1,0,16.2
0,2,16.2
0,-1,16.2
1,-1,16.2
0,3,16.2
0,-2,16.2
0,0,16.2
0,2,16.2
0,-1,16.2
1,1,16.2
0,1,16.2
0,-1,16.2
1,2,16.2
0,1,16.2
0,-2,16.2
0,1,16.2
0,1,16.2
0,-1,16.2
-1,1,16.2
-1,1,16.2
0,-1,16.2
0,2,16.2
0,1,16.2
0,-1,16.2
0,2,16.2
0,1,16.2
0,-1,16.2
0,-1,16.2
1,4,16.2
0,-1,16.2
0,-1,16.2
0,4,16.2
0,-2,16.2
0,3,16.2
-1,1,16.2
0,-1,16.2
0,-1,16.2
0,3,16.2
0,-1,16.2
1,-1,16.2
0,2,16.2
0,-1,16.2
1,2,16.2
0,1,16.2
0,-1,16.2
1,1,16.2
0,1,16.2
0,-1,16.2
1,1,16.2
0,1,16.2
0,0,16.2
-1,-1,16.2
-1,2,16.2
0,-1,16.2
-2,0,16.2
-1,2,16.2
0,-3,16.2
-1,1,16.2
-1,2,16.2
0,-1,16.2
0,2,16.2
0,2,16.2
0,-3,16.2
-1,1,16.2
-1,2,16.2
1,-1,16.2
0,2,16.2
0,2,16.2
1,-2,16.2
0,2,16.2
0,1,16.2
1,-2,16.2
0,2,16.2
0,1,16.2
0,-2,16.2
1,1,16.2
1,1,16.2
0,-1,16.2
0,1,16.2
0,2,16.2
0,-1,16.2
0,1,16.2
0,2,16.2
0,-1,16.2
-3,2,16.2
0,0,16.2
0,-2,16.2
0,0,16.2
0,4,16.2
1,-2,16.2
0,2,16.2
0,2,16.2
1,-1,16.2
0,2,16.2
0,1,16.2
0,-1,16.2
0,2,16.2
0,1,16.2
0,-1,16.2
0,1,16.2
0,2,16.2
0,-1,16.2
0,1,16.2
0,1,16.2
0,1,16.2
1,-1,16.2
0,3,16.2
0,-1,16.2
1,2,16.2
0,0,16.2
0,-1,16.2
1,0,16.2
1,2,16.2
0,-1,16.2
0,2,16.2
0,2,16.2
0,-2,16.2
-1,2,16.2
-1,1,16.2
0,0,16.2
-1,-1,16.2
-1,1,16.2
0,-1,16.2
-1,-1,16.2
-1,4,16.2
0,-2,16.2
0,0,16.2
0,4,16.2
0,-2,16.2
-1,2,16.2
0,1,16.2
0,-2,16.2
0,-1,16.2
1,4,16.2
0,-1,16.2
1,0,16.2
0,3,16.2
0,-1,16.2
0,-1,16.2
0,2,16.2
0,1,16.2
1,-1,16.2
0,2,16.2
0,-2,16.2
1,0,16.2
0,4,16.2
0,-2,16.2
0,1,16.2
0,2,16.2
0,-1,16.2
-2,1,16.2
0,2,16.2
0,-2,16.2
0,3,16.2
0,1,16.2
0,-1,16.2
0,2,16.2
0,1,16.2
0,-1,16.2
0,-1,16.2
1,1,16.2
1,1,16.2
0,1,16.2
0,2,16.2
0,-1,16.2
0,2,16.2
0,1,16.2
0,-2,16.2
0,1,16.2
0,1,16.2
0,-1,16.2
0,1,16.2
0,1,16.2
0,-1,16.2
0,1,16.2
1,2,16.2
0,-1,16.2
1,0,16.2
0,2,16.2
0,-2,16.2
0,0,16.2
1,3,16.2
0,-2,16.2
-1,1,16.2
-1,2,16.2
-1,-2,16.2
-2,2,16.2
0,0,16.2
0,-1,16.2
-1,1,16.2
0,1,16.2
-1,-2,16.2
0,0,16.2
0,4,16.2
0,-2,16.2
-1,1,16.2
0,3,16.2
0,-2,16.2
0,2,16.2
0,2,16.2
0,-1,16.2
1,0,16.2
1,2,16.2
0,-1,16.2
0,-1,16.2
0,3,16.2
0,-2,16.2
1,1,16.2
0,1,16.2
0,-1,16.2
0,1,16.2
1,3,16.2
0,-1,16.2
0,2,16.2
0,0,16.2
0,-1,16.2
-2,0,16.2
-1,2,16.2
0,-1,16.2
0,0,16.2
0,2,16.2
0,-1,16.2
0,0,16.2
0,3,16.2
0,-1,16.2
1,0,16.2
1,3,16.2
0,-1,16.2
0,0,16.2
1,3,16.2
0,-1,16.2
0,-1,16.2
0,2,16.2
0,1,16.2
0,0,16.2
0,2,16.2
0,1,16.2
0,1,16.2
0,1,16.2
0,-1,16.2
0,-1,16.2
1,2,16.2
0,0,16.2
1,-1,16.2
1,3,16.2
0,-1,16.2
1,2,16.2
0,1,16.2
0,-2,16.2
-1,-1,16.2
0,4,16.2
-1,-3,16.2
-1,1,16.2
0,2,16.2
-2,-1,16.2
0,2,16.2
0,1,16.2
-1,-1,16.2
0,2,16.2
0,1,16.2
-1,-2,16.2
-1,0,16.2
0,2,16.2
0,-1,16.2
0,1,16.2
1,3,16.2
0,-2,16.2
1,2,16.2
1,2,16.2
-1,-2,16.2
1,2,16.2
0,1,16.2
0,-1,16.2
0,0,16.2
2,2,16.2
0,-2,16.2
0,1,16.2
1,3,16.2
0,-1,16.2
0,2,16.2
0,1,16.2
0,-1,16.2
-2,1,16.2
0,1,16.2
-1,-2,16.2
0,2,16.2
0,1,16.2
0,-1,16.2
0,1,16.2
1,1,16.2
0,1,16.2
0,0,16.2
1,4,16.2
0,0,16.2
0,0,16.2
1,2,16.2
-1,-2,16.2
-1,1,16.2
1,3,16.2
-1,-2,16.2
